time,Wind_DE,PV_DE,Wind_SE,PV_SE,Wind_DK,PV_DK,Load_DE,Load_DK,Load_SE,Hydro_inflow
1259,0.1574,0.314181818181818,0.3728,0.231,0.2616,0.326,91364,6097.845,27647.1,6832.86229166667
1260,0.1373,0.316545454545454,0.412,0.189,0.2157,0.273,88316.8,5947.292,27313,6832.86229166667
1261,0.1226,0.262181818181818,0.4301,0.133,0.183,0.229,86099,5747.3,26962,6832.86229166667
1262,0.121,0.172363636363636,0.3927,0.068,0.1632,0.167,85311.2,5542.758,26705.9,6832.86229166667
1263,0.118,0.065818181818182,0.371,0.011,0.1489,0.064,84327.1,5597.904,26877.5,6832.86229166667
1264,0.1038,0.001818181818182,0.3922,0,0.1505,0,85625.8,6118.476,27955.2,6832.86229166667
1265,0.0935,0,0.4826,0,0.1692,0,89447.8,6336.642,27808.3,6832.86229166667
1266,0.1028,0,0.5728,0,0.1802,0,88208.9,5888.116,26620.1,6832.86229166667
1267,0.1252,0,0.6705,0,0.1907,0,83226,5470.01,25444.9,6832.86229166667
1268,0.1432,0,0.7151,0,0.2148,0,79199.9,5083.949,24181.3,6832.86229166667
1269,0.1415,0,0.7472,0,0.239,0,76317.8,4767.113,23127,6832.86229166667
1270,0.1428,0,0.7686,0,0.2511,0,71610.5,4477.239,22132.5,6832.86229166667
1271,0.1611,0,0.8134,0,0.2549,0,66209,4257.435,21342.1,6832.86229166667
1272,0.1733,0,0.782,0,0.2137,0,63477.7,4102.865,20891,6978.28083333333
1273,0.1679,0,0.7307,0,0.1913,0,61642.1,4035.668,20824.7,6978.28083333333
1274,0.1829,0,0.736,0,0.2062,0,62062,4021.381,20629.7,6978.28083333333
1275,0.1873,0,0.7533,0,0.1755,0,61887.8,4046.25,20527,6978.28083333333
1276,0.1788,0,0.7581,0,0.1574,0,61883.9,4160.338,20688.2,6978.28083333333
1277,0.1647,0,0.7365,0,0.1558,0,63654.5,4375.02,21507.2,6978.28083333333
1278,0.1528,0.079272727272727,0.6753,0.009,0.1546,0.011,67576.6,4714.203,22230,6978.28083333333
1279,0.1479,0.277272727272727,0.6176,0.052,0.1494,0.132,73162.7,5119.322,23292.1,6978.28083333333
1280,0.1493,0.447181818181818,0.5857,0.097,0.1521,0.297,75246.6,5278.845,24018.8,6978.28083333333
1281,0.1453,0.562818181818182,0.5611,0.136,0.1664,0.414,76012.3,5322.746,24128,6978.28083333333
1282,0.134,0.625181818181818,0.5253,0.162,0.1573,0.465,76135.8,5266.417,23656.1,6978.28083333333
1283,0.1221,0.634272727272727,0.5018,0.165,0.1358,0.456,74909.9,5150.353,22831.9,6978.28083333333
1284,0.1111,0.590090909090909,0.4913,0.125,0.1148,0.393,73015.8,5006.768,22460.1,6978.28083333333
1285,0.1047,0.483545454545455,0.4993,0.083,0.1011,0.295,70280.6,4922.658,22759.1,6978.28083333333
1286,0.1049,0.316272727272727,0.4919,0.042,0.0951,0.188,68890.9,4871.763,22743.5,6978.28083333333
1287,0.1137,0.119545454545455,0.4777,0.008,0.1012,0.066,69287.4,4980.872,23286.9,6978.28083333333
1288,0.1315,0.005272727272727,0.4723,0,0.1339,0,72412.6,5514.717,24044.8,6978.28083333333
1289,0.1519,0,0.4883,0,0.1758,0,78089.7,5848.232,24248.9,6978.28083333333
1290,0.1702,0,0.4938,0,0.2171,0,76926.2,5463.978,23613.2,6978.28083333333
1291,0.1781,0,0.5011,0,0.244,0,72797.4,5112.003,22614.8,6978.28083333333
1292,0.1744,0,0.4804,0,0.2529,0,69937.4,4833.959,21733.4,6978.28083333333
1293,0.1657,0,0.4604,0,0.2469,0,68616.6,4562.298,21400.6,6978.28083333333
1294,0.1545,0,0.4544,0,0.2352,0,64364.3,4304.794,20529.6,6978.28083333333
1295,0.1423,0,0.4921,0,0.2287,0,60026.2,4096.781,19927.7,6978.28083333333
1296,0.1302,0,0.4864,0,0.222,0,57504.2,3955.367,19518.2,6450.510625
1297,0.1187,0,0.4732,0,0.2132,0,56759.3,3900.65,19050.2,6450.510625
1298,0.0959,0,0.4694,0,0.2031,0,56091.1,3868.189,19041.1,6450.510625
1299,0.0704,0,0.4382,0,0.1947,0,56397.9,3891.134,19438.9,6450.510625
1300,0.0551,0,0.4228,0,0.1885,0,55900,4000.503,19570.2,6450.510625
1301,0.049,0,0.4306,0,0.1848,0,55412.5,4207.151,20018.7,6450.510625
1302,0.0469,0.088181818181818,0.4266,0.008,0.1723,0.023,57223.4,4480.333,20165.6,6450.510625
1303,0.0446,0.264090909090909,0.4243,0.052,0.1426,0.182,61991.8,4808.128,21045.7,6450.510625
1304,0.0418,0.396272727272727,0.4519,0.111,0.1144,0.304,65252.2,4955.808,21738.6,6450.510625
1305,0.0425,0.486909090909091,0.4839,0.162,0.1086,0.395,66449.5,4993.274,21785.4,6450.510625
1306,0.0518,0.537727272727273,0.5065,0.203,0.1152,0.422,68201.9,4990.167,21745.1,6450.510625
1307,0.0616,0.574272727272727,0.5082,0.229,0.1433,0.4,67668.9,4883.502,21218.6,6450.510625
1308,0.0721,0.561181818181818,0.5135,0.218,0.1704,0.34,64951.9,4784.871,21140.6,6450.510625
1309,0.0804,0.485727272727273,0.5253,0.164,0.1911,0.255,62440.3,4740.723,21273.2,6450.510625
1310,0.0851,0.348727272727273,0.528,0.084,0.1866,0.164,61070.1,4708.691,21164,6450.510625
1311,0.0929,0.169272727272727,0.5185,0.011,0.1955,0.054,61353.5,4848.987,22179.3,6450.510625
1312,0.1098,0.015,0.5172,0,0.2296,0,66067.3,5483.686,23918.7,6450.510625
1313,0.1225,0,0.5104,0,0.2521,0,73576.1,5813.704,24560.9,6450.510625
1314,0.1211,0,0.6004,0,0.2478,0,73180.9,5463.237,24345.1,6450.510625
1315,0.1033,0,0.6838,0,0.2253,0,70249.4,5075.759,23938.2,6450.510625
1316,0.0769,0,0.7397,0,0.1896,0,67899,4742.946,22978.8,6450.510625
1317,0.0617,0,0.7956,0,0.1548,0,67763.8,4403.308,22129.9,6450.510625
1318,0.0564,0,0.8405,0,0.1339,0,64018.5,4132.531,20794.8,6450.510625
1319,0.0479,0,0.8745,0,0.1149,0,61192.3,4002.869,20430.8,6450.510625
1320,0.0396,0,0.8777,0,0.1058,0,59274.8,3907.618,20091.5,5851.02375
1321,0.0401,0,0.8548,0,0.1088,0,58319.3,3889.587,20034.3,5851.02375
1322,0.0377,0,0.8408,0,0.1135,0,59250.1,3922.607,20077.2,5851.02375
1323,0.0402,0,0.8284,0,0.1254,0,61371.7,4054.076,20230.6,5851.02375
1324,0.0426,0,0.7934,0,0.1333,0,67454.4,4398.004,21382.4,5851.02375
1325,0.0455,0.000727272727273,0.7545,0,0.1329,0,79462.5,5302.024,24325.6,5851.02375
1326,0.0456,0.083454545454546,0.7223,0.008,0.1284,0.005,85612.8,6045.442,25951.9,5851.02375
1327,0.0484,0.266818181818182,0.6528,0.057,0.1269,0.052,86691.8,6289.478,26288.6,5851.02375
1328,0.0516,0.423545454545454,0.5993,0.144,0.1225,0.156,86999.9,6300.125,25944.1,5851.02375
1329,0.0593,0.535727272727273,0.5583,0.226,0.1282,0.259,88121.8,6317.493,25520.3,5851.02375
1330,0.0771,0.595636363636364,0.505,0.261,0.1535,0.306,88190.7,6237.296,25203.1,5851.02375
1331,0.095,0.605454545454546,0.424,0.233,0.1854,0.32,86746.4,6068.79,24610.3,5851.02375
1332,0.111,0.564909090909091,0.3598,0.189,0.2229,0.28,85954.7,6023.654,24333.4,5851.02375
1333,0.1344,0.468636363636364,0.3129,0.14,0.2575,0.211,84422,5854.459,24154,5851.02375
1334,0.1522,0.323727272727273,0.2615,0.067,0.2794,0.128,83289.7,5699.33,24074.7,5851.02375
1335,0.1604,0.149181818181818,0.23,0.011,0.2892,0.044,82573.4,5755.646,24051.3,5851.02375
1336,0.165,0.014090909090909,0.218,0,0.319,0,84208.8,6242.73,24744.2,5851.02375
1337,0.1667,0,0.2137,0,0.3408,0,90099.1,6427.343,24862.5,5851.02375
1338,0.1591,0,0.2151,0,0.3248,0,89800.1,6037.694,24271,5851.02375
1339,0.1473,0,0.2144,0,0.2911,0,84609.2,5576.87,23461.1,5851.02375
1340,0.1374,0,0.2068,0,0.2686,0,80254.2,5184.205,22588.8,5851.02375
1341,0.1246,0,0.1851,0,0.2433,0,76111.1,4813.016,21353.8,5851.02375
1342,0.1155,0,0.1582,0,0.2204,0,71081.4,4444.024,20356.7,5851.02375
1343,0.1077,0,0.1246,0,0.1921,0,66079,4187.079,20155.2,5851.02375
1344,0.1139,0,0.0888,0,0.1707,0,63913.2,4054.388,19711.9,5319.93583333333
1345,0.1125,0,0.0598,0,0.1517,0,62830.3,3978.052,19857.5,5319.93583333333
1346,0.1024,0,0.0431,0,0.1303,0,63096.8,4008.875,19607.9,5319.93583333333
1347,0.0923,0,0.0497,0,0.1132,0,64855.7,4108.338,19630,5319.93583333333
1348,0.0813,0,0.0613,0,0.106,0,70119.4,4418.232,20389.2,5319.93583333333
1349,0.0654,0,0.0762,0,0.1017,0,81257.8,5279.729,22969.7,5319.93583333333
1350,0.0539,0.082727272727273,0.0941,0.014,0.1027,0.001,87608.3,6050.122,24464.7,5319.93583333333
1351,0.0415,0.258727272727273,0.1043,0.071,0.0889,0.032,89450.4,6248.008,24597.3,5319.93583333333
1352,0.0328,0.417545454545455,0.1177,0.177,0.0697,0.099,88970.7,6204.848,24534.9,5319.93583333333
1353,0.0354,0.536818181818182,0.1322,0.247,0.0589,0.219,89926.2,6205.979,24648,5319.93583333333
1354,0.0493,0.601,0.1554,0.264,0.0569,0.381,90560.6,6123.416,24157.9,5319.93583333333
1355,0.0696,0.612,0.1881,0.259,0.0621,0.437,88679.5,5925.556,23361,5319.93583333333
1356,0.0904,0.573909090909091,0.2072,0.232,0.0719,0.42,87304.1,5875.077,22690.2,5319.93583333333
1357,0.1036,0.488,0.2536,0.167,0.0852,0.342,85754.5,5802.251,22683.7,5319.93583333333
1358,0.1016,0.353909090909091,0.3318,0.084,0.0932,0.224,84997.9,5596.695,22504.3,5319.93583333333
1359,0.0878,0.177727272727273,0.4043,0.016,0.1055,0.083,83380.7,5608.824,22824.1,5319.93583333333
1360,0.0726,0.020727272727273,0.4564,0,0.1299,0.002,84817.2,6067.139,23946,5319.93583333333
1361,0.0577,0,0.4764,0,0.1506,0,90053.6,6286.163,24163.1,5319.93583333333
1362,0.0462,0,0.4737,0,0.1568,0,89694.8,5945.589,23557.3,5319.93583333333
1363,0.0405,0,0.4555,0,0.1574,0,84778.2,5562.648,22721.4,5319.93583333333
1364,0.042,0,0.4449,0,0.1639,0,79844.7,5220.124,21836.1,5319.93583333333
1365,0.0458,0,0.4186,0,0.1757,0,75832.9,4779.723,20614.1,5319.93583333333
1366,0.0531,0,0.4079,0,0.1949,0,70430.1,4371.081,19390.8,5319.93583333333
1367,0.0648,0,0.3899,0,0.2142,0,66444.3,4162.249,19249.1,5319.93583333333
1368,0.0774,0,0.3659,0,0.229,0,64503.4,4016.35,18876,5021.96229166667
1369,0.0891,0,0.3395,0,0.2398,0,63915.8,3966.547,18817.5,5021.96229166667
1370,0.0959,0,0.312,0,0.2488,0,65152.1,3998.891,18787.6,5021.96229166667
1371,0.0995,0,0.2746,0,0.2573,0,67436.2,4107.298,19487,5021.96229166667
1372,0.1085,0,0.2422,0,0.2641,0,71779.5,4451.694,21184.8,5021.96229166667
1373,0.1209,0.000272727272727,0.214,0,0.2673,0,81377.4,5307.094,23567.7,5021.96229166667
1374,0.1314,0.091636363636364,0.2009,0.007,0.257,0.014,87401.6,6015.113,24913.2,5021.96229166667
1375,0.1356,0.268272727272727,0.202,0.053,0.2285,0.125,89315.2,6144.463,25261.6,5021.96229166667
1376,0.1371,0.422909090909091,0.2213,0.127,0.1966,0.328,89142.3,6090.37,24862.5,5021.96229166667
1377,0.1528,0.534545454545454,0.2435,0.206,0.2004,0.471,90469.6,6031.285,24698.7,5021.96229166667
1378,0.1843,0.592909090909091,0.2758,0.262,0.2431,0.542,90203.1,5892.848,24394.5,5021.96229166667
1379,0.2169,0.603727272727273,0.3147,0.268,0.3084,0.539,87539.4,5784.428,23964.2,5021.96229166667
1380,0.244,0.568454545454545,0.3029,0.246,0.3504,0.484,86310.9,5745.974,23819.9,5021.96229166667
1381,0.2687,0.485181818181818,0.3139,0.183,0.3685,0.388,84607.9,5650.32,23622.3,5021.96229166667
1382,0.2908,0.354727272727273,0.3523,0.092,0.3692,0.248,83423.6,5495.542,23403.9,5021.96229166667
1383,0.3081,0.183818181818182,0.4061,0.017,0.3979,0.081,82962.1,5578.248,23631.4,5021.96229166667
1384,0.3256,0.023,0.4737,0,0.4578,0.002,85010.9,6019.429,24442.6,5021.96229166667
1385,0.3324,0,0.5549,0,0.4936,0,90616.5,6236.009,24900.2,5021.96229166667
1386,0.3309,0,0.6721,0,0.4936,0,90399.4,5869.409,24324.3,5021.96229166667
1387,0.3334,0,0.7434,0,0.4863,0,86162.7,5485.142,23580.7,5021.96229166667
1388,0.3364,0,0.7697,0,0.4696,0,81166.8,5108.116,22499.1,5021.96229166667
1389,0.341,0,0.7949,0,0.4558,0,76921,4702.984,21080.8,5021.96229166667
1390,0.342,0,0.8158,0,0.4461,0,72473.7,4361.37,19890,5021.96229166667
1391,0.3363,0,0.8321,0,0.4436,0,67419.3,4064.476,19178.9,5021.96229166667
1392,0.3196,0,0.8412,0,0.4332,0,64600.9,3927.339,18887.7,4582.15604166667
1393,0.2976,0,0.8427,0,0.4199,0,63888.5,3930.797,18782.4,4582.15604166667
1394,0.2693,0,0.8466,0,0.4101,0,64317.5,3962.114,19021.6,4582.15604166667
1395,0.2386,0,0.8411,0,0.4032,0,65910,4085.354,19176.3,4582.15604166667
1396,0.2131,0,0.8309,0,0.4049,0,70008.9,4444.609,20439.9,4582.15604166667
1397,0.1919,0.000272727272727,0.8186,0,0.3733,0,80393.3,5169.138,23423.4,4582.15604166667
1398,0.1738,0.101272727272727,0.818,0.04,0.3564,0.012,87518.6,5923.801,25443.6,4582.15604166667
1399,0.1575,0.271272727272727,0.838,0.138,0.3235,0.094,90305.8,6140.381,25434.5,4582.15604166667
1400,0.124,0.423727272727273,0.8854,0.25,0.2533,0.293,89482.9,6079.294,24970.4,4582.15604166667
1401,0.0975,0.531636363636364,0.893,0.338,0.1767,0.498,89064.3,6089.642,24770.2,4582.15604166667
1402,0.0769,0.588545454545455,0.9078,0.38,0.1162,0.573,90265.5,6005.298,24429.6,4582.15604166667
1403,0.068,0.590272727272727,0.9044,0.374,0.0809,0.568,88498.8,5871.073,23890.1,4582.15604166667
1404,0.0655,0.537727272727273,0.9042,0.327,0.0662,0.507,86881.6,5864.443,23435.1,4582.15604166667
1405,0.0627,0.439090909090909,0.905,0.253,0.0576,0.4,85400.9,5709.847,23537.8,4582.15604166667
1406,0.0643,0.295090909090909,0.8775,0.149,0.0566,0.269,85374.9,5533.151,23803,4582.15604166667
1407,0.0682,0.129727272727273,0.8641,0.039,0.0625,0.116,84411.6,5540.054,24458.2,4582.15604166667
1408,0.0763,0.013363636363636,0.8497,0,0.0758,0.006,87011.6,5986.786,25989.6,4582.15604166667
1409,0.081,0,0.8295,0,0.0885,0,90966.2,6230.445,26794.3,4582.15604166667
1410,0.0786,0,0.7849,0,0.0917,0,89404.9,5943.808,26338,4582.15604166667
1411,0.0666,0,0.6989,0,0.0799,0,84078.8,5576.233,25415,4582.15604166667
1412,0.0487,0,0.6316,0,0.057,0,78990.6,5173.012,24568.7,4582.15604166667
1413,0.0355,0,0.5494,0,0.0385,0,74682.4,4736.186,23355.8,4582.15604166667
1414,0.0304,0,0.4503,0,0.0275,0,68660.8,4348.097,22529,4582.15604166667
1415,0.0335,0,0.399,0,0.0224,0,64399.4,4185.116,21821.8,4582.15604166667
1416,0.0424,0,0.3504,0,0.0208,0,62548.2,4074.083,21569.6,4717.71083333333
1417,0.0569,0,0.2954,0,0.0222,0,61464,4042.051,21420.1,4717.71083333333
1418,0.0834,0,0.2244,0,0.0272,0,61791.6,4090.879,21435.7,4717.71083333333
1419,0.1175,0,0.1482,0,0.0303,0,63901.5,4194.658,21668.4,4717.71083333333
1420,0.1425,0,0.0994,0,0.0296,0,68442.4,4510.74,23017.8,4717.71083333333
1421,0.147,0,0.0758,0,0.0266,0,78596.7,5319.964,25693.2,4717.71083333333
1422,0.1349,0.006727272727273,0.0635,0.035,0.0309,0.012,84952.4,6034.067,27426.1,4717.71083333333
1423,0.1208,0.036181818181818,0.0576,0.131,0.0441,0.067,88316.8,6259.994,27407.9,4717.71083333333
1424,0.1185,0.071636363636364,0.057,0.243,0.057,0.165,90680.2,6219.174,27134.9,4717.71083333333
1425,0.1274,0.111454545454545,0.0604,0.329,0.0612,0.32,92823.9,6187.571,26856.7,4717.71083333333
1426,0.1314,0.141909090909091,0.0682,0.363,0.0589,0.474,93957.5,6056.518,26114.4,4717.71083333333
1427,0.1186,0.155181818181818,0.0715,0.351,0.0537,0.521,92860.3,5807.373,25578.8,4717.71083333333
1428,0.1027,0.144727272727273,0.0888,0.307,0.0466,0.467,90364.3,5640.765,24919.7,4717.71083333333
1429,0.0963,0.121363636363636,0.1315,0.223,0.0383,0.344,87947.6,5402.839,24440,4717.71083333333
1430,0.0988,0.078454545454546,0.2007,0.112,0.0299,0.197,86677.5,5279.755,24455.6,4717.71083333333
1431,0.0935,0.033727272727273,0.2429,0.024,0.0255,0.074,85472.4,5361.811,24765,4717.71083333333
1432,0.0773,0.001727272727273,0.2842,0,0.0244,0.003,86079.5,5799.859,26118.3,4717.71083333333
1433,0.0613,0,0.3014,0,0.0216,0,88315.5,6068.387,26854.1,4717.71083333333
1434,0.054,0,0.3048,0,0.0182,0,86698.3,5702.359,26284.7,4717.71083333333
1435,0.0512,0,0.3051,0,0.0158,0,81292.9,5291.702,25425.4,4717.71083333333
1436,0.0433,0,0.3125,0,0.0156,0,76755.9,4946.942,24375,4717.71083333333
1437,0.0318,0,0.3346,0,0.0181,0,73334.3,4654.52,23268.7,4717.71083333333
1438,0.0235,0,0.372,0,0.0252,0,68364.4,4374.487,21847.8,4717.71083333333
1439,0.0228,0,0.4215,0,0.0349,0,64842.7,4122.573,21143.2,4717.71083333333
1440,0.0291,0,0.5206,0,0.044,0,61560.2,3948.633,20885.8,4891.241875
1441,0.0401,0,0.5956,0,0.0498,0,60149.7,3923.296,20833.8,4891.241875
1442,0.0497,0,0.6068,0,0.0524,0,59809.1,3933.098,20706.4,4891.241875
1443,0.0513,0,0.6112,0,0.0517,0,59598.5,3961.516,20931.3,4891.241875
1444,0.051,0,0.6269,0,0.0513,0,59684.3,4069.442,21444.8,4891.241875
1445,0.0589,0,0.6345,0,0.0589,0,61588.8,4299.412,22184.5,4891.241875
1446,0.0772,0.009272727272727,0.632,0.027,0.0718,0.014,65993.2,4635.787,22681.1,4891.241875
1447,0.0973,0.054272727272727,0.6165,0.121,0.0803,0.071,72016.1,5130.554,23652.2,4891.241875
1448,0.119,0.128454545454545,0.592,0.227,0.0958,0.134,75982.4,5378.204,24389.3,4891.241875
1449,0.151,0.258363636363636,0.5701,0.307,0.1229,0.239,77940.2,5384.327,24473.8,4891.241875
1450,0.1782,0.379363636363636,0.5653,0.35,0.1446,0.359,78334.1,5243.043,23795.2,4891.241875
1451,0.1956,0.391181818181818,0.5586,0.354,0.1656,0.384,76696.1,5225.428,23471.5,4891.241875
1452,0.2216,0.344818181818182,0.5438,0.311,0.1739,0.321,73453.9,5107.804,22896.9,4891.241875
1453,0.2574,0.258909090909091,0.5263,0.22,0.1741,0.196,70201.3,5036.759,22357.4,4891.241875
1454,0.2745,0.169181818181818,0.4907,0.103,0.1803,0.078,69592.9,5027.711,22097.4,4891.241875
1455,0.2996,0.075636363636364,0.4293,0.019,0.2141,0.017,70176.6,5163.951,22664.2,4891.241875
1456,0.3293,0.007636363636364,0.3737,0,0.2812,0,73326.5,5600.049,23527.4,4891.241875
1457,0.3644,0,0.2986,0,0.3657,0,77724.4,5819.606,23905.7,4891.241875
1458,0.4071,0,0.2339,0,0.4097,0,77594.4,5447.143,23440.3,4891.241875
1459,0.4628,0,0.1731,0,0.4253,0,71688.5,5057.585,22406.8,4891.241875
1460,0.4767,0,0.1292,0,0.4534,0,67536.3,4767.36,21529.3,4891.241875
1461,0.4986,0,0.1132,0,0.5003,0,65976.3,4469.881,20867.6,4891.241875
1462,0.5509,0,0.1145,0,0.5302,0,62029.5,4278.69,20373.6,4891.241875
1463,0.5978,0,0.1271,0,0.542,0,58477.9,4110.561,19815.9,4891.241875
1464,0.6317,0,0.1499,0,0.5677,0,55824.6,3996.915,19545.5,5263.52666666667
1465,0.6362,0,0.1665,0,0.5944,0,54182.7,3954.301,19370,5263.52666666667
1466,0.6443,0,0.1792,0,0.6293,0,54372.5,3961.23,19372.6,5263.52666666667
1467,0.6514,0,0.1892,0,0.68,0,55131.7,3978.455,19308.9,5263.52666666667
1468,0.6281,0,0.2104,0,0.7263,0,55328,3979.963,19542.9,5263.52666666667
1469,0.6125,0,0.2357,0,0.7722,0,55341,4161.989,19971.9,5263.52666666667
1470,0.5962,0.023090909090909,0.2717,0.019,0.7792,0.009,57309.2,4445.935,20651.8,5263.52666666667
1471,0.6114,0.112909090909091,0.345,0.057,0.7545,0.093,62301.2,4863.209,21529.3,5263.52666666667
1472,0.6538,0.227,0.3896,0.096,0.7415,0.221,66320.8,5074.836,22339.2,5263.52666666667
1473,0.6388,0.309090909090909,0.4379,0.131,0.7476,0.329,68903.9,5150.691,22724,5263.52666666667
1474,0.5869,0.357727272727273,0.4865,0.158,0.7424,0.355,72038.2,5157.399,22916.4,5263.52666666667
1475,0.5366,0.379090909090909,0.5321,0.169,0.7215,0.283,71115.2,5043.246,22811.1,5263.52666666667
1476,0.502,0.343454545454545,0.5692,0.156,0.6867,0.288,68177.2,4886.635,22578.4,5263.52666666667
1477,0.4524,0.246181818181818,0.5633,0.113,0.6156,0.27,66095.9,4889.378,22327.5,5263.52666666667
1478,0.3852,0.130727272727273,0.5446,0.064,0.5285,0.147,65410.8,4887.077,22595.3,5263.52666666667
1479,0.321,0.055,0.5274,0.014,0.4425,0.047,65928.2,5067.946,22893,5263.52666666667
1480,0.2868,0.007272727272727,0.5613,0,0.3758,0.001,68166.8,5576.597,23986.3,5263.52666666667
1481,0.2672,0,0.5718,0,0.367,0,73242,5787.47,24857.3,5263.52666666667
1482,0.3023,0,0.58,0,0.3605,0,73138,5456.997,24692.2,5263.52666666667
1483,0.3682,0,0.5763,0,0.3044,0,69690.4,5064.423,24018.8,5263.52666666667
1484,0.4412,0,0.5696,0,0.2383,0,68196.7,4753.333,22977.5,5263.52666666667
1485,0.4862,0,0.5469,0,0.1839,0,67533.7,4459.039,22062.3,5263.52666666667
1486,0.53,0,0.5138,0,0.2126,0,63684.4,4213.014,21097.7,5263.52666666667
1487,0.6365,0,0.5166,0,0.288,0,60574.8,4056.676,20918.3,5263.52666666667
1488,0.7463,0,0.5519,0,0.4172,0,58539,4060.758,20576.4,5374.33270833333
1489,0.7973,0,0.5676,0,0.5531,0,57747.3,4060.797,20486.7,5374.33270833333
1490,0.8047,0,0.5509,0,0.6474,0,59321.6,4079.894,20646.6,5374.33270833333
1491,0.8186,0,0.5344,0,0.6456,0,61414.6,4078.074,20889.7,5374.33270833333
1492,0.8169,0,0.543,0,0.639,0,66038.7,4368.455,22178,5374.33270833333
1493,0.8109,0.000363636363636,0.555,0,0.6701,0,76027.9,5195.294,24768.9,5374.33270833333
1494,0.8039,0.048363636363636,0.5453,0.012,0.6708,0.014,83023.2,5888.805,26630.5,5374.33270833333
1495,0.7858,0.174,0.5288,0.048,0.6674,0.078,87488.7,6153.771,26708.5,5374.33270833333
1496,0.7531,0.293181818181818,0.513,0.089,0.6259,0.124,89009.7,6172.335,26768.3,5374.33270833333
1497,0.7867,0.353545454545455,0.48,0.125,0.6565,0.139,90415,6304.974,27102.4,5374.33270833333
1498,0.8265,0.390545454545455,0.4363,0.151,0.6823,0.165,93605.2,6284.473,26767,5374.33270833333
1499,0.8434,0.368363636363636,0.4159,0.154,0.6933,0.163,91084.5,6169.995,26536.9,5374.33270833333
1500,0.9059,0.310818181818182,0.4054,0.139,0.6942,0.142,89313.9,6180.915,27790.1,5374.33270833333
1501,0.9329,0.228545454545454,0.4062,0.108,0.6601,0.106,87404.2,6069.791,28083.9,5374.33270833333
1502,0.9249,0.133,0.41,0.061,0.6256,0.073,87467.9,5888.142,26577.2,5374.33270833333
1503,0.9088,0.055545454545455,0.4023,0.014,0.6087,0.029,85837.7,5888.298,26527.8,5374.33270833333
1504,0.906,0.004272727272727,0.4361,0,0.6392,0,87048,6317.272,27175.2,5374.33270833333
1505,0.9263,0,0.5301,0,0.6706,0,90740,6500.065,27920.1,5374.33270833333
1506,0.9481,0,0.6682,0,0.6935,0,90079.6,6133.348,27197.3,5374.33270833333
1507,0.9432,0,0.7615,0,0.717,0,84526,5706.922,26001.3,5374.33270833333
1508,0.9217,0,0.8071,0,0.7417,0,80194.4,5315.869,25307.1,5374.33270833333
1509,0.8904,0,0.8195,0,0.7588,0,76858.6,4889.976,23835.5,5374.33270833333
1510,0.8497,0,0.814,0,0.7685,0,71308.9,4632.667,22761.7,5374.33270833333
1511,0.8218,0,0.8046,0,0.767,0,67856.1,4383.756,21906.3,5374.33270833333
1512,0.8034,0,0.7849,0,0.7557,0,66094.6,4191.356,21624.2,5314.863125
1513,0.7763,0,0.7279,0,0.7315,0,64858.3,4112.03,21803.6,5314.863125
1514,0.7531,0,0.6814,0,0.7031,0,65577.2,4189.861,21950.5,5314.863125
1515,0.7254,0,0.6146,0,0.6802,0,67408.9,4326.972,22457.5,5314.863125
1516,0.7025,0,0.4924,0,0.654,0,72046,4623.268,23485.8,5314.863125
1517,0.6842,0,0.3925,0.001,0.6147,0,79625,5419.96,25989.6,5314.863125
1518,0.6724,0.036636363636364,0.3562,0.048,0.582,0.004,85527,6179.563,28198.3,5314.863125
1519,0.6627,0.111181818181818,0.326,0.131,0.5693,0.027,89376.3,6336.837,28983.5,5314.863125
1520,0.6502,0.260181818181818,0.3198,0.225,0.574,0.062,90951.9,6279.325,28817.1,5314.863125
1521,0.6453,0.406,0.317,0.304,0.5864,0.099,92965.6,6395.428,28780.7,5314.863125
1522,0.6365,0.432272727272727,0.3507,0.36,0.5913,0.126,93619.5,6381.843,28397.2,5314.863125
1523,0.6094,0.345363636363636,0.3711,0.37,0.5834,0.15,92168.7,6251.908,27721.2,5314.863125
1524,0.5815,0.242545454545455,0.4077,0.339,0.5605,0.156,90126.4,6247.8,27534,5314.863125
1525,0.5385,0.155545454545455,0.4424,0.274,0.5259,0.141,87998.3,6083.298,27666.6,5314.863125
1526,0.4688,0.083454545454546,0.4874,0.172,0.4925,0.107,86789.3,6001.385,27653.6,5314.863125
1527,0.4168,0.037,0.5222,0.054,0.4536,0.05,85485.4,5936.632,27580.8,5314.863125
1528,0.3858,0.004090909090909,0.507,0,0.4139,0.004,86063.9,6299.761,28460.9,5314.863125
1529,0.3303,0,0.5228,0,0.3822,0,89386.7,6382.506,29315,5314.863125
1530,0.2693,0,0.5378,0,0.3524,0,89165.7,6068.088,28873,5314.863125
